word	zipf_frequency	tokens
ganzerik	1.47	['ganzerik']
gehoorafstand	1.47	['gehoorafstand']
geknor	1.47	['geknor']
gelukskind	1.47	['gelukskind']
gendergerelateerd	1.47	['gendergerelateerd']
geriatrisch	1.47	['geriatrisch']
gevankelijk	1.47	['gevankelijk']
gevechtstenue	1.47	['gevechtstenue']
gevlij	1.47	['gevlij']
gewasbeschermingsmiddel	1.47	['gewasbeschermingsmiddel']
gletsjerijs	1.47	['gletsjerijs']
glos	1.47	['glos']
goocheldoos	1.47	['goocheldoos']
gries	1.47	['gries']
grijstint	1.47	['grijstint']
groenlanden	1.47	['groenlanden']
grondexploitatie	1.47	['grondexploitatie']
grondtoestand	1.47	['grondtoestand']
groottante	1.47	['groottante']
hakkelen	1.47	['hakkelen']
hamburgerrestaurant	1.47	['hamburgerrestaurant']
handelsactiviteit	1.47	['handelsactiviteit']
hangjeugd	1.47	['hangjeugd']
hartpijn	1.47	['hartpijn']
hebreeër	1.47	['hebreeër']
heldenverhaal	1.47	['heldenverhaal']
helderwit	1.47	['helderwit']
heliocentrisch	1.47	['heliocentrisch']
herstelbaar	1.47	['herstelbaar']
herstelkosten	1.47	['herstelkosten']
hiking	1.47	['hiking']
hinkend	1.47	['hinkend']
hiphopcultuur	1.47	['hiphopcultuur']
hondenpenning	1.47	['hondenpenning']
hongerklop	1.47	['hongerklop']
hooggeëerd	1.47	['hooggeëerd']
hoogtestage	1.47	['hoogtestage']
hopveld	1.47	['hopveld']
hotelbed	1.47	['hotelbed']
huidcrème	1.47	['huidcrème']
huishoudtextiel	1.47	['huishoudtextiel']
ijsdikte	1.47	['ijsdikte']
inflexibel	1.47	['inflexibel']
informatiebehoefte	1.47	['informatiebehoefte']
ingraaft	1.47	['ingraaft']
inkrimpt	1.47	['inkrimpt']
inktzwart	1.47	['inktzwart']
instructiebad	1.47	['instructiebad']
introversie	1.47	['introversie']
introïtus	1.47	['introïtus']
inverteren	1.47	['inverteren']
irakoorlog	1.47	['irakoorlog']
jongensgroep	1.47	['jongensgroep']
kalkmortel	1.47	['kalkmortel']
kapselen	1.47	['kapselen']
kazuifel	1.47	['kazuifel']
kelderluik	1.47	['kelderluik']
kenen	1.47	['kenen']
kerstpost	1.47	['kerstpost']
kienhout	1.47	['kienhout']
kinderbedtijd	1.47	['kinderbedtijd']
kinderkruistocht	1.47	['kinderkruistocht']
kistenmaker	1.47	['kistenmaker']
klaaglijk	1.47	['klaaglijk']
klaploop	1.47	['klaploop']
kleinheid	1.47	['kleinheid']
kleurenfotografie	1.47	['kleurenfotografie']
knalgeel	1.47	['knalgeel']
kookvocht	1.47	['kookvocht']
krachtproef	1.47	['krachtproef']
krachtwijk	1.47	['krachtwijk']
krantenman	1.47	['krantenman']
kratz	1.47	['kratz']
landbouwkunde	1.47	['landbouwkunde']
landbouwraad	1.47	['landbouwraad']
landbouwverkeer	1.47	['landbouwverkeer']
landschildpadden	1.47	['landschildpadden']
ledencongres	1.47	['ledencongres']
leeftijdslimiet	1.47	['leeftijdslimiet']
leeftocht	1.47	['leeftocht']
leerlijn	1.47	['leerlijn']
leverpastei	1.47	['leverpastei']
lichaamsfunctie	1.47	['lichaamsfunctie']
lichtvoetigheid	1.47	['lichtvoetigheid']
lidnummer	1.47	['lidnummer']
luchtacrobatiek	1.47	['luchtacrobatiek']
luchtvaartpionier	1.47	['luchtvaartpionier']
maagtorsie	1.47	['maagtorsie']
machtsdeling	1.47	['machtsdeling']
magneetkaart	1.47	['magneetkaart']
maismeel	1.47	['maismeel']
marcs	1.47	['marcs']
matrozenpak	1.47	['matrozenpak']
merite	1.47	['merite']
merlijns	1.47	['merlijns']
metroseksueel	1.47	['metroseksueel']
middenblok	1.47	['middenblok']
miljoenencontract	1.47	['miljoenencontract']
moel	1.47	['moel']
moerasgas	1.47	['moerasgas']
montagekamer	1.47	['montagekamer']
mooiheid	1.47	['mooiheid']
motorrijdster	1.47	['motorrijdster']
muskusos	1.47	['muskusos']
nachtevening	1.47	['nachtevening']
nagelnieuw	1.47	['nagelnieuw']
necromantie	1.47	['necromantie']
nederlands-antilliaanse	1.47	['nederlands', 'antilliaanse']
nicaraguaans	1.47	['nicaraguaans']
nieuwjaarsbrief	1.47	['nieuwjaarsbrief']
noodrantsoen	1.47	['noodrantsoen']
noord-brabander	1.47	['noord', 'brabander']
ochtendschemering	1.47	['ochtendschemering']
omfloerst	1.47	['omfloerst']
omtovert	1.47	['omtovert']
onbeduidendheid	1.47	['onbeduidendheid']
onbegraven	1.47	['onbegraven']
onderdeur	1.47	['onderdeur']
onderwijsfunctie	1.47	['onderwijsfunctie']
onderzoeksorganisatie	1.47	['onderzoeksorganisatie']
ongemengd	1.47	['ongemengd']
onwettigheid	1.47	['onwettigheid']
onwilligheid	1.47	['onwilligheid']
operatietechniek	1.47	['operatietechniek']
opsnuift	1.47	['opsnuift']
oranjekoek	1.47	['oranjekoek']
ossenstaart	1.47	['ossenstaart']
overheidsadministratie	1.47	['overheidsadministratie']
overjarig	1.47	['overjarig']
overrompelend	1.47	['overrompelend']
papyrusrol	1.47	['papyrusrol']
plafondschildering	1.47	['plafondschildering']
plagend	1.47	['plagend']
plagerig	1.47	['plagerig']
plamuurmes	1.47	['plamuurmes']
platworm	1.47	['platworm']
podcasting	1.47	['podcasting']
politiedossier	1.47	['politiedossier']
politiek-ideologisch	1.47	['politiek', 'ideologisch']
politiezorg	1.47	['politiezorg']
poolnacht	1.47	['poolnacht']
portwijn	1.47	['portwijn']
potloodtekening	1.47	['potloodtekening']
preparateur	1.47	['preparateur']
privégebied	1.47	['privégebied']
puntenwolk	1.47	['puntenwolk']
raadsfractie	1.47	['raadsfractie']
radbraken	1.47	['radbraken']
rafel	1.47	['rafel']
rechtsgelijkheid	1.47	['rechtsgelijkheid']
referaat	1.47	['referaat']
reformeren	1.47	['reformeren']
reizigersdiarree	1.47	['reizigersdiarree']
remspoor	1.47	['remspoor']
reukwater	1.47	['reukwater']
risicocommunicatie	1.47	['risicocommunicatie']
roosvenster	1.47	['roosvenster']
rozenhoedje	1.47	['rozenhoedje']
rugbybal	1.47	['rugbybal']
samantha's	1.47	["samantha's"]
samisch	1.47	['samisch']
schalks	1.47	['schalks']
schapenfokkerij	1.47	['schapenfokkerij']
schapenhouderij	1.47	['schapenhouderij']
schermkunst	1.47	['schermkunst']
schikkingsbedrag	1.47	['schikkingsbedrag']
schoolblad	1.47	['schoolblad']
schopstoel	1.47	['schopstoel']
schrank	1.47	['schrank']
sculpturaal	1.47	['sculpturaal']
sermoen	1.47	['sermoen']
seroen	1.47	['seroen']
shintoïsme	1.47	['shintoïsme']
sjabbes	1.47	['sjabbes']
slapeloos	1.47	['slapeloos']
slijperij	1.47	['slijperij']
sloophout	1.47	['sloophout']
socratisch	1.47	['socratisch']
soepterrine	1.47	['soepterrine']
sortiment	1.47	['sortiment']
spaarplan	1.47	['spaarplan']
spiritist	1.47	['spiritist']
stadsgroen	1.47	['stadsgroen']
stalhouder	1.47	['stalhouder']
stamgebied	1.47	['stamgebied']
stamgroep	1.47	['stamgroep']
stapelplaats	1.47	['stapelplaats']
startprijs	1.47	['startprijs']
stearinezuur	1.47	['stearinezuur']
strijdros	1.47	['strijdros']
stuken	1.47	['stuken']
supergeleidend	1.47	['supergeleidend']
supermarktconcern	1.47	['supermarktconcern']
supplementair	1.47	['supplementair']
synodaal	1.47	['synodaal']
taalbad	1.47	['taalbad']
tangent	1.47	['tangent']
teamleiding	1.47	['teamleiding']
tentoonstellingsmaker	1.47	['tentoonstellingsmaker']
terugtrek	1.47	['terugtrek']
tiend	1.47	['tiend']
titreren	1.47	['titreren']
tonden	1.47	['tonden']
touwslager	1.47	['touwslager']
toverkol	1.47	['toverkol']
twen	1.47	['twen']
uitstond	1.47	['uitstond']
uitwaaiert	1.47	['uitwaaiert']
uniformeren	1.47	['uniformeren']
uurgemiddelde	1.47	['uurgemiddelde']
varkensstaart	1.47	['varkensstaart']
vastgoedprijzen	1.47	['vastgoedprijzen']
veenmoeras	1.47	['veenmoeras']
verkalken	1.47	['verkalken']
verpersoonlijken	1.47	['verpersoonlijken']
verslonzen	1.47	['verslonzen']
versluieren	1.47	['versluieren']
verstelwerk	1.47	['verstelwerk']
vetbol	1.47	['vetbol']
vierwieler	1.47	['vierwieler']
vijfentwintigjarige	1.47	['vijfentwintigjarige']
viskom	1.47	['viskom']
visman	1.47	['visman']
vleugelloos	1.47	['vleugelloos']
vliegtuigmonteur	1.47	['vliegtuigmonteur']
voedseldistributie	1.47	['voedseldistributie']
volgspot	1.47	['volgspot']
volkomenheid	1.47	['volkomenheid']
voorbeeldzin	1.47	['voorbeeldzin']
vouwblad	1.47	['vouwblad']
vrouwenmishandeling	1.47	['vrouwenmishandeling']
wapenmeester	1.47	['wapenmeester']
waterplaats	1.47	['waterplaats']
wegliet	1.47	['wegliet']
wegschuiven	1.47	['wegschuiven']
welvaartsniveau	1.47	['welvaartsniveau']
werktuigkundig	1.47	['werktuigkundig']
werpster	1.47	['werpster']
wetenswaardig	1.47	['wetenswaardig']
wetmatig	1.47	['wetmatig']
wijkvernieuwing	1.47	['wijkvernieuwing']
wildbraad	1.47	['wildbraad']
woonkeuken	1.47	['woonkeuken']
woordenspel	1.47	['woordenspel']
woordenstroom	1.47	['woordenstroom']
zaalsport	1.47	['zaalsport']
zalfolie	1.47	['zalfolie']
zedenschets	1.47	['zedenschets']
zelfrijzend	1.47	['zelfrijzend']
ziekenhuisdirecteur	1.47	['ziekenhuisdirecteur']
ziektebed	1.47	['ziektebed']
zigzagsteek	1.47	['zigzagsteek']
zomervacht	1.47	['zomervacht']
zondagsmis	1.47	['zondagsmis']
zondagvoormiddag	1.47	['zondagvoormiddag']
après-ski	1.47	['après', 'ski']
kno-arts	1.47	['kno', 'arts']
up-to-date	1.46	['up', 'to', 'date']
aanbetalen	1.46	['aanbetalen']
aankweken	1.46	['aankweken']
aannemingsmaatschappij	1.46	['aannemingsmaatschappij']
aanplakken	1.46	['aanplakken']
aanslibbing	1.46	['aanslibbing']
aanvreet	1.46	['aanvreet']
aardewerkfabriek	1.46	['aardewerkfabriek']
aardwerk	1.46	['aardwerk']
academica	1.46	['academica']
achterhaven	1.46	['achterhaven']
acoliet	1.46	['acoliet']
adviesdienst	1.46	['adviesdienst']
aficionado	1.46	['aficionado']
allerarmste	1.46	['allerarmste']
altvioliste	1.46	['altvioliste']
andijviestamppot	1.46	['andijviestamppot']
antimicrobieel	1.46	['antimicrobieel']
autoritarisme	1.46	['autoritarisme']
autotunnel	1.46	['autotunnel']
badinrichting	1.46	['badinrichting']
bariet	1.46	['bariet']
baritonsax	1.46	['baritonsax']
basiswaarde	1.46	['basiswaarde']
basterd	1.46	['basterd']
batting	1.46	['batting']
beantwoorder	1.46	['beantwoorder']
beenamputatie	1.46	['beenamputatie']
begeleidingsinstrument	1.46	['begeleidingsinstrument']
bekoorlijkheid	1.46	['bekoorlijkheid']
belanghebbend	1.46	['belanghebbend']
belastingschijf	1.46	['belastingschijf']
benoemingscommissie	1.46	['benoemingscommissie']
berichtencentrum	1.46	['berichtencentrum']
bessel	1.46	['bessel']
betaalwijze	1.46	['betaalwijze']
bevlekken	1.46	['bevlekken']
bijvoeding	1.46	['bijvoeding']
bioscooppubliek	1.46	['bioscooppubliek']
blei	1.46	['blei']
bodycheck	1.46	['bodycheck']
boerenvolk	1.46	['boerenvolk']
boerenvrouw	1.46	['boerenvrouw']
bonkend	1.46	['bonkend']
boskapel	1.46	['boskapel']
botverlies	1.46	['botverlies']
bouwvakvakantie	1.46	['bouwvakvakantie']
bovenvlak	1.46	['bovenvlak']
brilduiker	1.46	['brilduiker']
broncode-editor	1.46	['broncode', 'editor']
bruinzwart	1.46	['bruinzwart']
burgemeesterswoning	1.46	['burgemeesterswoning']
camerabeeld	1.46	['camerabeeld']
campingbeheerder	1.46	['campingbeheerder']
cembalo	1.46	['cembalo']
